ad_id,text,text_detected_entities,text_start,text_end,field,CAND,TONE,CAND_name,chunk1,chunk2
CR14537455288883085313,"$T$ sticks with Biden, sticking Kansas with higher taxes. Learn More.",WMPID1128,0,14,ad_text,1056,-1,Sharice Davids,""," sticks with Biden, sticking Kansas with higher taxes. Learn More."
CR14537455288883085313,"Sharice Davids sticks with $T$, sticking Kansas with higher taxes. Learn More.",WMPID1289,27,32,ad_text,1437,-1,Joe Biden,Sharice Davids sticks with ,", sticking Kansas with higher taxes. Learn More."
CR14542721949580132353,"In Congress, $T$ will fight to guarantee a woman’s right to choose.",WMPID4731,13,25,ad_text,1181,1,Will Rollins,"In Congress, ", will fight to guarantee a woman’s right to choose.
CR14609931590692765697,$T$ is the only Democratic candidate in the NY-01 congressional race.,WMPID2343,0,15,ad_text,144,1,Bridget Fleming,"", is the only Democratic candidate in the NY-01 congressional race.
CR14693539760538910721,$T$ Worked With OH Republicans To Lower Taxes For Working Families.,WMPID2153,0,12,ad_text,352,1,Emilia Sykes,"", Worked With OH Republicans To Lower Taxes For Working Families.
CR14703597749312421889,$T$ has committed his life to fighting for what’s right.About AdamNewsJoin UsIssuesEndorsements,WMPID2987,0,11,ad_text,1197,1,Adam Laxalt,"", has committed his life to fighting for what’s right.About AdamNewsJoin UsIssuesEndorsements
CR14727721378023211009,Senator $T$: Inflation Is Hurting Georgia Families,WMPID1330,8,15,ad_text,1377,-1,Raphael Warnock,Senator ,: Inflation Is Hurting Georgia Families
CR14739271747672997889,Donate now to help $T$ and Donald Trump to take back the House.,WMPID882,19,31,ad_text,152,1,Buddy Carter,Donate now to help , and Donald Trump to take back the House.
CR14739271747672997889,Donate now to help Buddy Carter and $T$ to take back the House.,WMPID1290,36,48,ad_text,1438,1,Donald Trump,Donate now to help Buddy Carter and , to take back the House.
CR14974880940428361729,Rioters say only reason they stormed the Capitol was because $T$ asked them to,WMPID1290,61,73,ad_text,1438,-1,Donald Trump,Rioters say only reason they stormed the Capitol was because , asked them to
CR14984710024624865281,$T$ will fight for conservative values and hard working Americans.,WMPID3178,0,12,ad_text,78,1,April Becker,"", will fight for conservative values and hard working Americans.
CR15001118792560410625,The Socialists are pouring money into $T$’s campaign. Donate to help me fight back!,WMPID2065,38,47,ad_text,1295,-1,John Karl Fetterman,The Socialists are pouring money into ,’s campaign. Donate to help me fight back!
CR15044590733543604225,$T$ is the proven fighter we need to stand up to Biden's radical agenda.,WMPID4128,0,13,ad_text,209,1,Chuck Edwards,"", is the proven fighter we need to stand up to Biden's radical agenda.
CR15044590733543604225,Chuck Edwards is the proven fighter we need to stand up to $T$'s radical agenda.,WMPID1289,59,64,ad_text,1437,-1,Joe Biden,Chuck Edwards is the proven fighter we need to stand up to ,'s radical agenda.
CR15135982140044345345,DePerno says $T$ won the election. He even met with Trump officials in DC on Jan. 6th.,WMPID1290,13,18,ad_text,1438,-1,Donald Trump,DePerno says , won the election. He even met with Trump officials in DC on Jan. 6th.
CR15135982140044345345,DePerno says Trump won the election. He even met with $T$ officials in DC on Jan. 6th.,WMPID1290,54,59,ad_text,1438,-1,Donald Trump,DePerno says Trump won the election. He even met with , officials in DC on Jan. 6th.
CR15200008901152997377,$T$ voted for two of the largest property tax cuts in Nebraska state history.,WMPID4441,0,11,ad_text,1138,1,Tony Vargas,"", voted for two of the largest property tax cuts in Nebraska state history.
CR15299062804187709441,$T$ made millions by shipping American jobs overseas.,WMPID571,0,13,ad_text,711,-1,Lisa Scheller,"", made millions by shipping American jobs overseas.
CR15443169196170543105,"Congressman $T$ is fighting for affordable housing, good jobs, & lower prices.",WMPID872,12,21,ad_text,550,1,Jim Costa,Congressman ," is fighting for affordable housing, good jobs, & lower prices."
CR15616335680475496449,$T$ threatened to shoot several people in the head.,WMPID4511,0,15,ad_text,1268,-1,Herschel Walker,"", threatened to shoot several people in the head.
CR15662429406935121921,$T$ called for dropping charges against the January 6th attackers.,WMPID781,0,11,ad_text,657,-1,Ken Calvert,"", called for dropping charges against the January 6th attackers.
CR15785737643125374977,"Rep. $T$ fights for Wake County in Washington, D.C",WMPID402,5,9,ad_text,298,1,Deborah Ross,Rep. ," fights for Wake County in Washington, D.C"
CR16051829352651816961,A recent Des Moines Register poll shows only 27% of Iowa voters want to re-elect $T$.,WMPID1342,81,89,ad_text,1231,-1,Chuck Grassley,A recent Des Moines Register poll shows only 27% of Iowa voters want to re-elect ,.
CR16055979802888241153,$T$ is a scientist and businessman running for re-election in IL-11.,WMPID1115,0,11,ad_text,106,1,Bill Foster,"", is a scientist and businessman running for re-election in IL-11.
CR16193436898302099457,$T$ introduced a bill in the Senate to cut our gas prices. Find out more.,WMPID1302,0,10,ad_text,1337,1,Mark Kelly,"", introduced a bill in the Senate to cut our gas prices. Find out more.
CR16257798666859839489,"Mike can defeat $T$, but we're falling very short of our goal right now. We need you.Donate NowOfficial WebsiteElect Mike FrankenDefeat Chuck GrassleyProtect our Dem Senate",WMPID1342,16,24,ad_text,1231,-1,Chuck Grassley,Mike can defeat ,", but we're falling very short of our goal right now. We need you.Donate NowOfficial WebsiteElect Mike FrankenDefeat Chuck GrassleyProtect our Dem Senate"
CR16271009642664951809,"After $T$ lost, Kemp made it harder to vote for people of color, rural Georgians.",WMPID1290,6,11,ad_text,1438,-1,Donald Trump,After ," lost, Kemp made it harder to vote for people of color, rural Georgians."
CR16663487465025175553,$T$ Is Running To Serve In Congress. Not Burn It Down.,WMPID2537,0,10,ad_text,124,1,Brad Pfaff,"", Is Running To Serve In Congress. Not Burn It Down.
CR16707089698136260609,"Stone is $T$’s oldest political advisor, with a relationship dating back to the 1980s.",WMPID1290,9,14,ad_text,1438,0,Donald Trump,Stone is ,"’s oldest political advisor, with a relationship dating back to the 1980s."
CR16734799590179471361,$T$ took campaign cash from Defund the Police radicals and you got more violence.,WMPID991,0,11,ad_text,61,-1,Angie Craig,"", took campaign cash from Defund the Police radicals and you got more violence.
CR16753201016781930497,$T$ will proudly vote to protect our right to choose in Congress.,WMPID2090,0,18,ad_text,145,1,Brittany Louise Pettersen,"", will proudly vote to protect our right to choose in Congress.
CR16866446316396347393,Tim Ryan votes with $T$ 100%. He also loves Biden’s billions in higher taxes.,WMPID1289,20,25,ad_text,1437,-1,Joe Biden,Tim Ryan votes with , 100%. He also loves Biden’s billions in higher taxes.
CR16866446316396347393,Tim Ryan votes with Biden 100%. He also loves $T$’s billions in higher taxes.,WMPID1289,46,51,ad_text,1437,-1,Joe Biden,Tim Ryan votes with Biden 100%. He also loves ,’s billions in higher taxes.
CR17230816498382012417,$T$ said Democrats “should lead the way on the economy.” But she made it worse.,WMPID1069,0,12,ad_text,647,-1,Katie Porter,"", said Democrats “should lead the way on the economy.” But she made it worse.
CR17253536806658375681,Extremist Republican $T$ can never represent Oregonians in Congress.,WMPID560,21,35,ad_text,23,-1,Alek Skarlatos,Extremist Republican , can never represent Oregonians in Congress.
CR17258104452838064129,"$T$ is trying to fool us into thinking he's from here, but he's from New Jersey.",WMPID1790,0,9,ad_text,1346,-1,Mehmet Oz,""," is trying to fool us into thinking he's from here, but he's from New Jersey."
CR17402639654355730433,Learn About $T$ Plan For Pennsylvania,WMPID571,12,27,ad_text,711,1,Lisa Scheller,Learn About , Plan For Pennsylvania
CR17413355151082651649,$T$ is officially running for United States Senate from GeorgiaContribute $50 TodayRush a $34 Donation NowSend a $100 DonationImmediately Donate $75Vote For Herschel Walker,WMPID4511,0,15,ad_text,1268,1,Herschel Walker,"", is officially running for United States Senate from GeorgiaContribute $50 TodayRush a $34 Donation NowSend a $100 DonationImmediately Donate $75Vote For Herschel Walker
CR17413355151082651649,Herschel Walker is officially running for United States Senate from GeorgiaContribute $50 TodayRush a $34 Donation NowSend a $100 DonationImmediately Donate $75Vote For $T$,WMPID4511,169,184,ad_text,1268,1,Herschel Walker,Herschel Walker is officially running for United States Senate from GeorgiaContribute $50 TodayRush a $34 Donation NowSend a $100 DonationImmediately Donate $75Vote For ,""
CR17499047926255583233,"We need 100 endorsements by midnight to show support for $T$. It’s Marco. I am fighting for the American Dream, but I can’t do it without you.",WMPID1321,57,68,ad_text,1333,1,Marco Rubio,We need 100 endorsements by midnight to show support for ,". It’s Marco. I am fighting for the American Dream, but I can’t do it without you."
CR17500485743867330561,$T$ has been a fearless advocate for Northeast Ohio for years,WMPID2153,0,12,ad_text,352,1,Emilia Sykes,"", has been a fearless advocate for Northeast Ohio for years
CR17533437282718056449,$T$ has worked across the aisle to bring down costs and solve problems here in NV.,WMPID1003,0,9,ad_text,1086,1,Susie Lee,"", has worked across the aisle to bring down costs and solve problems here in NV.
CR17614123844010770433,We Need You To Vote For $T$ On Nov. 8th. Find Your Polling Place Now.,WMPID918,24,38,ad_text,344,1,Elise Stefanik,We Need You To Vote For , On Nov. 8th. Find Your Polling Place Now.
CR17624443035515355137,Vote for $T$,WMPID1147,9,21,ad_text,494,1,Jared Golden,Vote for ,""
CR17707641980877537281,Conservative Leader $T$ is fighting to put people before politics,WMPID1073,20,33,ad_text,140,1,Brian Maryott,Conservative Leader , is fighting to put people before politics
CR17721735520922370049,"Far-left $T$: “…there isn’t anything that I won’t do"" to release felony murderers.",WMPID2065,9,18,ad_text,1295,-1,John Karl Fetterman,Far-left ,": “…there isn’t anything that I won’t do"" to release felony murderers."
CR17830590470607077377,$T$ will be an advocate for small businesses.,WMPID2790,0,11,ad_text,544,1,Jevin Hodge,"", will be an advocate for small businesses.
CR18210702635445518337,Something is wrong in America and $T$ will make it worse. Learn more.,WMPID3606,34,47,ad_text,360,-1,Eric Sorensen,Something is wrong in America and , will make it worse. Learn more.
CR18212022599154663425,$T$ is a Disgrace to American Patriots across our country,WMPID1157,0,10,ad_text,452,-1,Ilhan Omar,"", is a Disgrace to American Patriots across our country
CR18265109563164327937,"$T$ is the Dem running against a “100% Pro-Trump”, Cawthorn-endorsed candidate.",WMPID3923,0,12,ad_text,1179,1,Wiley Nickel,""," is the Dem running against a “100% Pro-Trump”, Cawthorn-endorsed candidate."
CR18425675850373398529,"Help $T$ Stop Radical Socialists, Like AOC, From Destroying The American Dream",WMPID3560,5,15,ad_text,1124,1,Tina Forte,Help ," Stop Radical Socialists, Like AOC, From Destroying The American Dream"
CR00044099074927886337,Where Should $T$'S BUSES. OF ILLEGAL IMMIGRANTS. BE SENT?. TAKE THE SURVEY. PAID FOR BY FRIENDS OF RON DESANTIS ,WMPID1289,13,18,ocr,1437,-1,Joe Biden,Where Should ,'S BUSES. OF ILLEGAL IMMIGRANTS. BE SENT?. TAKE THE SURVEY. PAID FOR BY FRIENDS OF RON DESANTIS 
CR00390598825707831297,"DEDICATED TO HIMSELF. RAPHAEL WARNOCK VS.. $T$:. THE CHOICE IS. CLEAR.. DEDICATED TO SERVICE. PAID FOR BY AFSCME PEOPLE, AFSCMEPEOPLE.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. ",WMPID4511,43,58,ocr,1268,-1,Herschel Walker,DEDICATED TO HIMSELF. RAPHAEL WARNOCK VS.. ,":. THE CHOICE IS. CLEAR.. DEDICATED TO SERVICE. PAID FOR BY AFSCME PEOPLE, AFSCMEPEOPLE.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. "
CR01136580425355886593,"$T$. IS LEAVING YOU. POWERLESS. THIS SUMMER. ASK CORTEZ MASTO. ""WHAT THE FERC?"". PAID FOR BY COMMON SENSE LEADERSHIP FUND, INC. ",WMPID1516,0,22,ocr,1220,-1,Catherine Cortez Masto,"",". IS LEAVING YOU. POWERLESS. THIS SUMMER. ASK CORTEZ MASTO. ""WHAT THE FERC?"". PAID FOR BY COMMON SENSE LEADERSHIP FUND, INC. "
CR03145589929686335489,WILL YOU STAND WITH. $T$?. TAKE THE POLL ,WMPID1290,21,26,ocr,1438,1,Donald Trump,WILL YOU STAND WITH. ,?. TAKE THE POLL 
CR03179181315584950273,NA$T$NA,WMPID1471,13,27,ocr,1326,1,Lisa Murkowski,,
CR03179181315584950273,"U.S. SENATOR $T$. Fighting to protect. Alaskan jobs.. Champion of Clean. Energy Innovation.. CLEARPATH. ACTION FUND. Paid for by Clearhan Action Fund, Inc.. Not authorized by any candidato IT candidate's committee. ",WMPID1471,13,27,ocr,1326,1,Lisa Murkowski,U.S. SENATOR ,". Fighting to protect. Alaskan jobs.. Champion of Clean. Energy Innovation.. CLEARPATH. ACTION FUND. Paid for by Clearhan Action Fund, Inc.. Not authorized by any candidato IT candidate's committee. "
CR04516577575429996545,DO YOU LOVE. $T$?. UM. TAKE THE POLL ,WMPID1290,13,18,ocr,1438,1,Donald Trump,DO YOU LOVE. ,?. UM. TAKE THE POLL 
CR04913968496779460609,$T$. for. US CONGRESS. Paid for by Erik Olsen W12. Paid for by Erik Olsen WI2 ,WMPID4549,0,5,ocr,364,1,Erik Olsen,"",. for. US CONGRESS. Paid for by Erik Olsen W12. Paid for by Erik Olsen WI2 
CR04945518158304772097,LIVE QUIZ. Do you approve of President $T$?. TAKE THE POLL ,WMPID1290,39,44,ocr,1438,1,Donald Trump,LIVE QUIZ. Do you approve of President ,?. TAKE THE POLL 
CR06698326609956438017,"ADAM GRAY IS ENDORSED BY. Merced County Sheriff Vern Warnke, Stanislaus County Sheriff Jeff Dirkse,. ADAM. and Fresno County Sheriff Margaret Mims. $T$. FOR CONGRESS. PAID FOR BY ADAM GRAY FOR CONGRESS ",WMPID1770,148,152,ocr,7,1,Adam Gray,"ADAM GRAY IS ENDORSED BY. Merced County Sheriff Vern Warnke, Stanislaus County Sheriff Jeff Dirkse,. ADAM. and Fresno County Sheriff Margaret Mims. ",. FOR CONGRESS. PAID FOR BY ADAM GRAY FOR CONGRESS 
CR06698326609956438017,ADAM. GRA Y. FOR CONGRESS $T$,WMPID1770,148,152,ocr,7,1,Adam Gray,ADAM. GRA Y. FOR CONGRESS ,""
CR06720770940814229505,"WHO CAN YOU TRUST?. $T$. OR. RAPHAEL WARNOCK. LIED. DELIVERED. LEARN MORE. PAID FOR BY AFSCME PEOPLE, AFSCMEPEOPLE.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. ",WMPID4511,20,35,ocr,1268,-1,Herschel Walker,WHO CAN YOU TRUST?. ,". OR. RAPHAEL WARNOCK. LIED. DELIVERED. LEARN MORE. PAID FOR BY AFSCME PEOPLE, AFSCMEPEOPLE.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. "
CR06720770940814229505,"WHO CAN YOU TRUST?. HERSCHEL WALKER. OR. $T$. LIED. DELIVERED. LEARN MORE. PAID FOR BY AFSCME PEOPLE, AFSCMEPEOPLE.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. ",WMPID1330,41,56,ocr,1377,1,Raphael Warnock,WHO CAN YOU TRUST?. HERSCHEL WALKER. OR. ,". LIED. DELIVERED. LEARN MORE. PAID FOR BY AFSCME PEOPLE, AFSCMEPEOPLE.ORG. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. "
CR11238025403090075649,WILL YOU SUPPORT. $T$?. TAKE THE POLL ,WMPID918,18,32,ocr,344,1,Elise Stefanik,WILL YOU SUPPORT. ,?. TAKE THE POLL 
CR16576410335993397249,LIVE POLL. Would you vote for $T$. a third time?. YES. NO. 92% to goal ,WMPID1290,30,35,ocr,1438,1,Donald Trump,LIVE POLL. Would you vote for ,. a third time?. YES. NO. 92% to goal 
CR16810867103123898369,POLICE OUR COMMUNITY SAFE. FIRE KATIE PORTER. Scott. $T$. U.S. CONGRESS. PAID FOR BY SCOTT BAUGH FOR CONGRESS ,WMPID2130,53,58,ocr,1035,1,Scott Baugh,POLICE OUR COMMUNITY SAFE. FIRE KATIE PORTER. Scott. ,. U.S. CONGRESS. PAID FOR BY SCOTT BAUGH FOR CONGRESS 
CR16810867103123898369,Scott. BAUGH. U.S. CONGRESS $T$,WMPID2130,53,58,ocr,1035,1,Scott Baugh,Scott. BAUGH. U.S. CONGRESS ,""
CR17703281798798114817,DOJ MUST APPOINT A. DEPARTMENT OF JUSTICE. SPECIAL COUNSEL TO. INVESTIGATE EVIDENCE. OF $T$ FAMILY. CORRUPTION. AL BUREAU FIDELITY BRAVERY OF INVESTIGATION INTEGRITY. SIGN THE PETITION. #3. Watch. Judicial Watch. - ,WMPID1289,88,93,ocr,1437,-1,Joe Biden,DOJ MUST APPOINT A. DEPARTMENT OF JUSTICE. SPECIAL COUNSEL TO. INVESTIGATE EVIDENCE. OF , FAMILY. CORRUPTION. AL BUREAU FIDELITY BRAVERY OF INVESTIGATION INTEGRITY. SIGN THE PETITION. #3. Watch. Judicial Watch. - 
CR17722279779178119169,MARCO RUBIO. $23M. NEEDS YOUR HELP!. $T$. 2022 Q1: OUTRAISED. 2022 Q2: OUTRAISED. $9M. 2022 Q3: OUTRAISED. MARCO RUBIO. THERE'S TIME. TO FIGHT BACK!. DONATE NOW. 400% MATCH LIVE. PAID FOR BY MARCO RUBIO FOR SENATE ,WMPID787,37,48,ocr,1425,-1,Val Demings,MARCO RUBIO. $23M. NEEDS YOUR HELP!. ,. 2022 Q1: OUTRAISED. 2022 Q2: OUTRAISED. $9M. 2022 Q3: OUTRAISED. MARCO RUBIO. THERE'S TIME. TO FIGHT BACK!. DONATE NOW. 400% MATCH LIVE. PAID FOR BY MARCO RUBIO FOR SENATE 
CR17722279779178119169,MARCO RUBIO. $23M. NEEDS YOUR HELP!. VAL DEMINGS. 2022 Q1: OUTRAISED. 2022 Q2: OUTRAISED. $9M. 2022 Q3: OUTRAISED. $T$. THERE'S TIME. TO FIGHT BACK!. DONATE NOW. 400% MATCH LIVE. PAID FOR BY MARCO RUBIO FOR SENATE ,WMPID1321,115,126,ocr,1333,1,Marco Rubio,MARCO RUBIO. $23M. NEEDS YOUR HELP!. VAL DEMINGS. 2022 Q1: OUTRAISED. 2022 Q2: OUTRAISED. $9M. 2022 Q3: OUTRAISED. ,. THERE'S TIME. TO FIGHT BACK!. DONATE NOW. 400% MATCH LIVE. PAID FOR BY MARCO RUBIO FOR SENATE 
CR17722279779178119169,PAID FOR BY MARCO RUBIO FOR SENATE $T$,WMPID787,37,48,ocr,1425,-1,Val Demings,PAID FOR BY MARCO RUBIO FOR SENATE ,""
CR17722279779178119169,PAID FOR BY MARCO RUBIO FOR SENATE $T$,WMPID1321,115,126,ocr,1333,1,Marco Rubio,PAID FOR BY MARCO RUBIO FOR SENATE ,""
